Price,Symbol,Timestamp,Volume,Posttimestamp
1.06974,IC MARKETS:1,1719384199100,0,1719384201315
1.06973,IC MARKETS:1,1719384199297,0,1719384201315
1.06971,IC MARKETS:1,1719384227495,0,1719384231761


1.06973,IC MARKETS:1,1719384375071,0,1719384381762
1.06974,IC MARKETS:1,1719384375297,0,1719384381762
1.0697,IC MARKETS:1,1719384378059,0,1719384381762
1.06971,IC MARKETS:1,1719384378893,0,1719384381762
1.06968,IC MARKETS:1,1719384418494,0,1719384426483
1.06969,IC MARKETS:1,1719384418679,0,1719384426483
1.06968,IC MARKETS:1,1719384420093,0,1719384426483
1.06969,IC MARKETS:1,1719384420296,0,1719384426483
1.0697,IC MARKETS:1,1719384420706,0,1719384426483
1.06969,IC MARKETS:1,1719384420895,0,1719384426483
1.0697,IC MARKETS:1,1719384421303,0,1719384426483
1.06969,IC MARKETS:1,1719384422066,0,1719384426483
1.06971,IC MARKETS:1,1719384422308,0,1719384426483
1.06969,IC MARKETS:1,1719384423906,0,1719384426483
1.0697,IC MARKETS:1,1719384424070,0,1719384426483
1.06971,IC MARKETS:1,1719384424298,0,1719384426483

1.06975,IC MARKETS:1,1719384427316,0,1719384441763
1.06979,IC MARKETS:1,1719384427698,0,1719384441763
1.06982,IC MARKETS:1,1719384428309,0,1719384441763
1.06981,IC MARKETS:1,1719384429301,0,1719384441763
1.06982,IC MARKETS:1,1719384429499,0,1719384441763
1.06981,IC MARKETS:1,1719384429695,0,1719384441763
1.06982,IC MARKETS:1,1719384430061,0,1719384441763
1.06981,IC MARKETS:1,1719384430298,0,1719384441763
1.06983,IC MARKETS:1,1719384430896,0,1719384441763
1.069815,IC MARKETS:1,1719384431298,0,1719384441763
1.069835,IC MARKETS:1,1719384433309,0,1719384441763
1.06986,IC MARKETS:1,1719384437340,0,1719384441763
1.06986,IC MARKETS:1,1719384438062,0,1719384441763
1.06985,IC MARKETS:1,1719384439296,0,1719384441763
1.06995,IC MARKETS:1,1719384488772,0,1719384490531

1.06994,IC MARKETS:1,1719384492652,0,1719384501763
1.06995,IC MARKETS:1,1719384492808,0,1719384501763
1.06994,IC MARKETS:1,1719384500500,0,1719384501763
1.06995,IC MARKETS:1,1719384505354,0,1719384531763
1.06994,IC MARKETS:1,1719384505891,0,1719384531763
1.0698,IC MARKETS:1,1719384544340,0,1719384561763
1.06979,IC MARKETS:1,1719384545974,0,1719384561763
1.0698,IC MARKETS:1,1719384546505,0,1719384561763
1.06979,IC MARKETS:1,1719384547503,0,1719384561763
1.0698,IC MARKETS:1,1719384548977,0,1719384561763
1.06979,IC MARKETS:1,1719384549297,0,1719384561763
1.06978,IC MARKETS:1,1719384549498,0,1719384561763
1.06979,IC MARKETS:1,1719384549698,0,1719384561763
1.06978,IC MARKETS:1,1719384550499,0,1719384561763
1.06977,IC MARKETS:1,1719384550698,0,1719384561763
1.06976,IC MARKETS:1,1719384551298,0,1719384561763
1.06977,IC MARKETS:1,1719384552701,0,1719384561763
1.06976,IC MARKETS:1,1719384556905,0,1719384561763
1.06975,IC MARKETS:1,1719384557300,0,1719384561763

1.06986,IC MARKETS:1,1719384607497,0,1719384618650
1.06985,IC MARKETS:1,1719384607698,0,1719384618650
1.06984,IC MARKETS:1,1719384607910,0,1719384618650
1.06991,IC MARKETS:1,1719384636308,0,1719384637677

1.06989,IC MARKETS:1,1719384674303,0,1719384681763
1.06988,IC MARKETS:1,1719384674504,0,1719384681763
1.06989,IC MARKETS:1,1719384674699,0,1719384681763
1.06987,IC MARKETS:1,1719384677509,0,1719384681763
1.06986,IC MARKETS:1,1719384677696,0,1719384681763
1.06987,IC MARKETS:1,1719384678077,0,1719384681763
1.06986,IC MARKETS:1,1719384679495,0,1719384681763
1.06984,IC MARKETS:1,1719384696061,0,1719384711763
1.06983,IC MARKETS:1,1719384698697,0,1719384711763
1.06982,IC MARKETS:1,1719384709061,0,1719384711764
1.06983,IC MARKETS:1,1719384709292,0,1719384711764
1.06982,IC MARKETS:1,1719384710899,0,1719384711764

1.06985,IC MARKETS:1,1719384727293,0,1719384741763
1.06984,IC MARKETS:1,1719384728370,0,1719384741763
1.06982,IC MARKETS:1,1719384731298,0,1719384741764
1.06983,IC MARKETS:1,1719384731897,0,1719384741764
1.06982,IC MARKETS:1,1719384732059,0,1719384741764
1.06983,IC MARKETS:1,1719384732577,0,1719384741764
1.06984,IC MARKETS:1,1719384773293,0,1719384775780

1.06985,IC MARKETS:1,1719384773492,0,1719384775781
1.06977,IC MARKETS:1,1719384791701,0,1719384793791
1.06976,IC MARKETS:1,1719384791899,0,1719384793791
1.06977,IC MARKETS:1,1719384793858,0,1719384807986
1.06978,IC MARKETS:1,1719384794304,0,1719384807986
1.0698,IC MARKETS:1,1719384798500,0,1719384807986
1.06981,IC MARKETS:1,1719384798698,0,1719384807986
1.0698,IC MARKETS:1,1719384801940,0,1719384807986
1.06981,IC MARKETS:1,1719384802104,0,1719384807986
1.06982,IC MARKETS:1,1719384802497,0,1719384807986
1.06981,IC MARKETS:1,1719384802699,0,1719384807986
1.06984,IC MARKETS:1,1719384804500,0,1719384807986
1.06983,IC MARKETS:1,1719384805093,0,1719384807986
1.06984,IC MARKETS:1,1719384805309,0,1719384807986
1.06985,IC MARKETS:1,1719384805905,0,1719384807986
1.06979,IC MARKETS:1,1719384838701,0,1719384840829
1.0698,IC MARKETS:1,1719384838920,0,1719384840829

1.06975,IC MARKETS:1,1719384875898,0,1719384877858
1.06976,IC MARKETS:1,1719384876295,0,1719384877858
1.06979,IC MARKETS:1,1719384897295,0,1719384899879

1.06966,IC MARKETS:1,1719384995298,0,1719384996954
1.06967,IC MARKETS:1,1719384995495,0,1719384996954

1.06964,IC MARKETS:1,1719385054697,0,1719385056008
1.06965,IC MARKETS:1,1719385055294,0,1719385056008

1.06952,IC MARKETS:1,1719385098694,0,1719385101046
1.06951,IC MARKETS:1,1719385099845,0,1719385117051
1.06952,IC MARKETS:1,1719385100058,0,1719385117051

1.06945,IC MARKETS:1,1719385158298,0,1719385160078


1.06949,IC MARKETS:1,1719385258497,0,1719385261068
1.06948,IC MARKETS:1,1719385258707,0,1719385261068
1.06949,IC MARKETS:1,1719385258903,0,1719385261068
1.06948,IC MARKETS:1,1719385271299,0,1719385283084
1.06949,IC MARKETS:1,1719385271497,0,1719385283084
1.06948,IC MARKETS:1,1719385273059,0,1719385283084
1.06945,IC MARKETS:1,1719385300301,0,1719385302115
1.06946,IC MARKETS:1,1719385300897,0,1719385311773
1.06945,IC MARKETS:1,1719385302297,0,1719385311773
1.06941,IC MARKETS:1,1719385302895,0,1719385311773
1.0694,IC MARKETS:1,1719385303298,0,1719385311773
1.06941,IC MARKETS:1,1719385304300,0,1719385311773
1.06939,IC MARKETS:1,1719385304500,0,1719385311773
1.06938,IC MARKETS:1,1719385305293,0,1719385311773
1.06939,IC MARKETS:1,1719385306495,0,1719385311773
1.0694,IC MARKETS:1,1719385307558,0,1719385311773
1.06939,IC MARKETS:1,1719385307923,0,1719385311773
1.06934,IC MARKETS:1,1719385316501,0,1719385318127

1.06925,IC MARKETS:1,1719385340301,0,1719385357164
1.06939,IC MARKETS:1,1719385381296,0,1719385385216
1.06938,IC MARKETS:1,1719385381499,0,1719385385216
1.06939,IC MARKETS:1,1719385381707,0,1719385385216
1.06942,IC MARKETS:1,1719385395497,0,1719385401774
1.06941,IC MARKETS:1,1719385395698,0,1719385401774
1.06938,IC MARKETS:1,1719385397298,0,1719385401774
1.06937,IC MARKETS:1,1719385398710,0,1719385401774

1.06954,IC MARKETS:1,1719385440296,0,1719385449282
1.06952,IC MARKETS:1,1719385440508,0,1719385449282
1.06953,IC MARKETS:1,1719385443501,0,1719385449282
1.06954,IC MARKETS:1,1719385444294,0,1719385449282
1.06953,IC MARKETS:1,1719385444992,0,1719385449282
1.06954,IC MARKETS:1,1719385445297,0,1719385449282
1.06953,IC MARKETS:1,1719385445694,0,1719385449282
1.06954,IC MARKETS:1,1719385446493,0,1719385449282
1.06955,IC MARKETS:1,1719385447500,0,1719385449282
1.06954,IC MARKETS:1,1719385448069,0,1719385449282
1.06938,IC MARKETS:1,1719385475294,0,1719385477318
1.06939,IC MARKETS:1,1719385475494,0,1719385477319

1.06938,IC MARKETS:1,1719385475893,0,1719385491774
1.06939,IC MARKETS:1,1719385476292,0,1719385491774
1.06938,IC MARKETS:1,1719385476496,0,1719385491774
1.06939,IC MARKETS:1,1719385476790,0,1719385491774
1.06939,IC MARKETS:1,1719385480898,0,1719385491774
1.06938,IC MARKETS:1,1719385481295,0,1719385491774
1.06939,IC MARKETS:1,1719385482059,0,1719385491774
1.0694,IC MARKETS:1,1719385486893,0,1719385491774
1.06939,IC MARKETS:1,1719385488297,0,1719385491774
1.06932,IC MARKETS:1,1719385540297,0,1719385551775
1.06933,IC MARKETS:1,1719385540503,0,1719385551775
1.06932,IC MARKETS:1,1719385543321,0,1719385551775
1.06933,IC MARKETS:1,1719385543700,0,1719385551775
1.06934,IC MARKETS:1,1719385544299,0,1719385551775
1.06933,IC MARKETS:1,1719385545703,0,1719385551775
1.06932,IC MARKETS:1,1719385548296,0,1719385551775
1.06933,IC MARKETS:1,1719385548519,0,1719385551775
1.06932,IC MARKETS:1,1719385548694,0,1719385551775
1.06931,IC MARKETS:1,1719385548907,0,1719385551775
1.06932,IC MARKETS:1,1719385549896,0,1719385551775
1.06935,IC MARKETS:1,1719385572896,0,1719385574432

1.06938,IC MARKETS:1,1719385597334,0,1719385608476
1.06937,IC MARKETS:1,1719385597496,0,1719385608476
1.06936,IC MARKETS:1,1719385597902,0,1719385608476
1.06933,IC MARKETS:1,1719385623894,0,1719385626500

1.06937,IC MARKETS:1,1719385636294,0,1719385641775
1.06934,IC MARKETS:1,1719385659897,0,1719385671775
1.06933,IC MARKETS:1,1719385661297,0,1719385671775
1.06932,IC MARKETS:1,1719385665698,0,1719385671775
1.06933,IC MARKETS:1,1719385668498,0,1719385671775
1.06932,IC MARKETS:1,1719385668694,0,1719385671775
1.06933,IC MARKETS:1,1719385668903,0,1719385671775

1.06933,IC MARKETS:1,1719385696907,0,1719385701776
1.06935,IC MARKETS:1,1719385716696,0,1719385731776
1.06936,IC MARKETS:1,1719385717331,0,1719385731776
1.06935,IC MARKETS:1,1719385723898,0,1719385731776
1.06933,IC MARKETS:1,1719385724697,0,1719385731776
1.06936,IC MARKETS:1,1719385725697,0,1719385731776
1.06933,IC MARKETS:1,1719385747911,0,1719385773719
1.06932,IC MARKETS:1,1719385748093,0,1719385773719
1.06933,IC MARKETS:1,1719385747911,0,1719385773719
1.06932,IC MARKETS:1,1719385748093,0,1719385773719
1.06933,IC MARKETS:1,1719385750693,0,1719385773719
1.06932,IC MARKETS:1,1719385751703,0,1719385773719
1.06933,IC MARKETS:1,1719385752168,0,1719385773719
1.06933,IC MARKETS:1,1719385775494,0,1719385776721

1.06932,IC MARKETS:1,1719385775706,0,1719385791776
1.06933,IC MARKETS:1,1719385777303,0,1719385791776
1.06932,IC MARKETS:1,1719385779294,0,1719385791776
1.06934,IC MARKETS:1,1719385778700,0,1719385791776
1.06933,IC MARKETS:1,1719385778902,0,1719385791776
1.06933,IC MARKETS:1,1719385780098,0,1719385791776
1.06932,IC MARKETS:1,1719385780898,0,1719385791776
1.06933,IC MARKETS:1,1719385781097,0,1719385791776
1.06932,IC MARKETS:1,1719385783094,0,1719385791776
1.06933,IC MARKETS:1,1719385783299,0,1719385791776
1.06924,IC MARKETS:1,1719385802498,0,1719385811754
1.06923,IC MARKETS:1,1719385803901,0,1719385811754
1.06922,IC MARKETS:1,1719385806905,0,1719385811754
1.06923,IC MARKETS:1,1719385807300,0,1719385811754
1.06924,IC MARKETS:1,1719385816500,0,1719385821776
1.06923,IC MARKETS:1,1719385816692,0,1719385821776
1.06924,IC MARKETS:1,1719385819497,0,1719385821776
1.06922,IC MARKETS:1,1719385819696,0,1719385821776
1.06921,IC MARKETS:1,1719385821946,0,1719385833796
1.06917,IC MARKETS:1,1719385822115,0,1719385833796


1.06902,IC MARKETS:1,1719385941322,0,1719385942907

1.06911,IC MARKETS:1,1719386045540,0,1719386048006
1.06909,IC MARKETS:1,1719386045695,0,1719386048006

1.06892,IC MARKETS:1,1719386121297,0,1719386123081
1.06891,IC MARKETS:1,1719386129708,0,1719386131088
1.06892,IC MARKETS:1,1719386129927,0,1719386131088
1.06891,IC MARKETS:1,1719386130096,0,1719386131088

1.06887,IC MARKETS:1,1719386149058,0,1719386152104

1.06882,IC MARKETS:1,1719386223303,0,1719386226189
1.06883,IC MARKETS:1,1719386223902,0,1719386226189
1.06873,IC MARKETS:1,1719386235502,0,1719386238201
1.06875,IC MARKETS:1,1719386238504,0,1719386253208
1.06876,IC MARKETS:1,1719386238897,0,1719386253208
1.06877,IC MARKETS:1,1719386242897,0,1719386253208
1.06878,IC MARKETS:1,1719386243301,0,1719386253208
1.06877,IC MARKETS:1,1719386244913,0,1719386253208
1.06878,IC MARKETS:1,1719386245094,0,1719386253208
1.06877,IC MARKETS:1,1719386246535,0,1719386253208
1.06875,IC MARKETS:1,1719386246707,0,1719386253208
1.06876,IC MARKETS:1,1719386246894,0,1719386253208
1.06875,IC MARKETS:1,1719386250901,0,1719386253208
1.06876,IC MARKETS:1,1719386251507,0,1719386253208
1.06874,IC MARKETS:1,1719386268316,0,1719386271783
1.06873,IC MARKETS:1,1719386268706,0,1719386271783
1.06874,IC MARKETS:1,1719386273293,0,1719386275227


1.06902,IC MARKETS:1,1719386366494,0,1719386369330
1.06903,IC MARKETS:1,1719386366696,0,1719386369330
1.06904,IC MARKETS:1,1719386367299,0,1719386369330
1.06907,IC MARKETS:1,1719386367509,0,1719386369330
1.06908,IC MARKETS:1,1719386367703,0,1719386369330
1.06908,IC MARKETS:1,1719386377705,0,1719386391783
1.06907,IC MARKETS:1,1719386378214,0,1719386391783
1.06909,IC MARKETS:1,1719386378501,0,1719386391783
1.06908,IC MARKETS:1,1719386378698,0,1719386391783
1.06909,IC MARKETS:1,1719386378905,0,1719386391783
1.06908,IC MARKETS:1,1719386379309,0,1719386391783
1.06906,IC MARKETS:1,1719386379897,0,1719386391783
1.06904,IC MARKETS:1,1719386380293,0,1719386391783
1.06907,IC MARKETS:1,1719386380695,0,1719386391783
1.06906,IC MARKETS:1,1719386381083,0,1719386391783
1.06907,IC MARKETS:1,1719386381495,0,1719386391783
1.06908,IC MARKETS:1,1719386382897,0,1719386391783
1.06909,IC MARKETS:1,1719386383494,0,1719386391783
1.0691,IC MARKETS:1,1719386383704,0,1719386391783
1.06911,IC MARKETS:1,1719386384895,0,1719386391783
1.06913,IC MARKETS:1,1719386385299,0,1719386391783
1.06912,IC MARKETS:1,1719386385708,0,1719386391783
1.06909,IC MARKETS:1,1719386389093,0,1719386391783
1.06909,IC MARKETS:1,1719386417899,0,1719386421784
1.0691,IC MARKETS:1,1719386418095,0,1719386421784
1.06912,IC MARKETS:1,1719386418699,0,1719386421784
1.06888,IC MARKETS:1,1719386439721,0,1719386441411
1.06889,IC MARKETS:1,1719386439905,0,1719386441411

1.06882,IC MARKETS:1,1719386472700,0,1719386473436
1.06882,IC MARKETS:1,1719386480500,0,1719386481439
1.06883,IC MARKETS:1,1719386480712,0,1719386481439
1.06887,IC MARKETS:1,1719386498306,0,1719386511784
1.06886,IC MARKETS:1,1719386500900,0,1719386511784
1.06885,IC MARKETS:1,1719386501692,0,1719386511784
1.06874,IC MARKETS:1,1719386518313,0,1719386519485

1.0687,IC MARKETS:1,1719386534498,0,1719386541783
1.06869,IC MARKETS:1,1719386537694,0,1719386541784
1.06867,IC MARKETS:1,1719386573895,0,1719386576550
1.06858,IC MARKETS:1,1719386589900,0,1719386592585
1.06858,IC MARKETS:1,1719386597243,0,1719386598587

1.06857,IC MARKETS:1,1719386599310,0,1719386601784
1.06858,IC MARKETS:1,1719386599496,0,1719386601784
1.06859,IC MARKETS:1,1719386626899,0,1719386631784
1.0686,IC MARKETS:1,1719386627296,0,1719386631784
1.06859,IC MARKETS:1,1719386627704,0,1719386631784
1.06864,IC MARKETS:1,1719386653494,0,1719386661784
1.06859,IC MARKETS:1,1719386657719,0,1719386661784
1.0686,IC MARKETS:1,1719386657894,0,1719386661784
1.06859,IC MARKETS:1,1719386659457,0,1719386661784
1.0686,IC MARKETS:1,1719386659701,0,1719386661784

1.06857,IC MARKETS:1,1719386661694,0,1719386677655
1.06858,IC MARKETS:1,1719386661897,0,1719386677655
1.06857,IC MARKETS:1,1719386662495,0,1719386677655
1.06859,IC MARKETS:1,1719386663296,0,1719386677655
1.0686,IC MARKETS:1,1719386663693,0,1719386677655
1.06859,IC MARKETS:1,1719386664059,0,1719386677655
1.0686,IC MARKETS:1,1719386664294,0,1719386677655
1.06859,IC MARKETS:1,1719386664634,0,1719386677655
1.0686,IC MARKETS:1,1719386665194,0,1719386677655
1.06859,IC MARKETS:1,1719386665356,0,1719386677655
1.06858,IC MARKETS:1,1719386667304,0,1719386677656
1.06859,IC MARKETS:1,1719386667502,0,1719386677656
1.06858,IC MARKETS:1,1719386668058,0,1719386677656
1.06859,IC MARKETS:1,1719386668297,0,1719386677656
1.0686,IC MARKETS:1,1719386668494,0,1719386677656
1.06859,IC MARKETS:1,1719386669060,0,1719386677656
1.06858,IC MARKETS:1,1719386672494,0,1719386677656
1.06859,IC MARKETS:1,1719386672831,0,1719386677656
1.06858,IC MARKETS:1,1719386673340,0,1719386677656
1.06859,IC MARKETS:1,1719386673695,0,1719386677656
1.06858,IC MARKETS:1,1719386674326,0,1719386677656
1.06859,IC MARKETS:1,1719386674496,0,1719386677656
1.0686,IC MARKETS:1,1719386676297,0,1719386691784
1.06859,IC MARKETS:1,1719386676494,0,1719386691784
1.06861,IC MARKETS:1,1719386677895,0,1719386691784
1.06862,IC MARKETS:1,1719386678066,0,1719386691784
1.06863,IC MARKETS:1,1719386680695,0,1719386691784
1.06862,IC MARKETS:1,1719386683898,0,1719386691784
1.0686,IC MARKETS:1,1719386685293,0,1719386691784
1.06861,IC MARKETS:1,1719386687500,0,1719386691784
1.06862,IC MARKETS:1,1719386689944,0,1719386691784
1.06861,IC MARKETS:1,1719386690297,0,1719386691784
1.06859,IC MARKETS:1,1719386717296,0,1719386721784
1.0686,IC MARKETS:1,1719386717498,0,1719386721784

1.06869,IC MARKETS:1,1719386747701,0,1719386751784
1.0686,IC MARKETS:1,1719386779293,0,1719386781735

1.06858,IC MARKETS:1,1719386809693,0,1719386811784
1.06857,IC MARKETS:1,1719386809894,0,1719386811784
1.06858,IC MARKETS:1,1719386810293,0,1719386811784
1.06854,IC MARKETS:1,1719386839695,0,1719386841782
1.06858,IC MARKETS:1,1719386839902,0,1719386841782
1.06863,IC MARKETS:1,1719386852498,0,1719386853797

1.06862,IC MARKETS:1,1719386893297,0,1719386894849

1.06885,IC MARKETS:1,1719386953892,0,1719386955893
1.06884,IC MARKETS:1,1719386954310,0,1719386955893
1.06885,IC MARKETS:1,1719386954495,0,1719386955893

1.06883,IC MARKETS:1,1719387042897,0,1719387044954
1.06884,IC MARKETS:1,1719387043331,0,1719387044954
1.06866,IC MARKETS:1,1719387068896,0,1719387071973
1.06867,IC MARKETS:1,1719387069108,0,1719387071973
1.06868,IC MARKETS:1,1719387069299,0,1719387071973

1.06868,IC MARKETS:1,1719387104907,0,1719387107001
1.06868,IC MARKETS:1,1719387138492,0,1719387141789
1.06869,IC MARKETS:1,1719387138695,0,1719387141789

1.06864,IC MARKETS:1,1719387176927,0,1719387179104
1.06864,IC MARKETS:1,1719387186909,0,1719387189113

1.06875,IC MARKETS:1,1719387253999,0,1719387257182
1.06874,IC MARKETS:1,1719387254297,0,1719387257182
1.06875,IC MARKETS:1,1719387254495,0,1719387257182
1.06867,IC MARKETS:1,1719387263507,0,1719387266187
1.06875,IC MARKETS:1,1719387293895,0,1719387295212


1.06875,IC MARKETS:1,1719387379702,0,1719387388318
1.06877,IC MARKETS:1,1719387380293,0,1719387388318
1.06878,IC MARKETS:1,1719387380695,0,1719387388318

1.06863,IC MARKETS:1,1719387430498,0,1719387432369
1.06864,IC MARKETS:1,1719387438297,0,1719387439376
1.06868,IC MARKETS:1,1719387446497,0,1719387449384
1.06873,IC MARKETS:1,1719387486297,0,1719387488417


1.06884,IC MARKETS:1,1719387562495,0,1719387565447
1.06883,IC MARKETS:1,1719387562727,0,1719387565447
1.06884,IC MARKETS:1,1719387562894,0,1719387565447
1.06886,IC MARKETS:1,1719387571304,0,1719387573497

1.06878,IC MARKETS:1,1719387624500,0,1719387627546
1.06878,IC MARKETS:1,1719387630897,0,1719387643565
1.06877,IC MARKETS:1,1719387631517,0,1719387643565
1.06879,IC MARKETS:1,1719387635693,0,1719387659571
1.06878,IC MARKETS:1,1719387636294,0,1719387659571
1.06877,IC MARKETS:1,1719387637297,0,1719387659572
1.06875,IC MARKETS:1,1719387637501,0,1719387659572
1.06876,IC MARKETS:1,1719387637895,0,1719387659572
1.06875,IC MARKETS:1,1719387638250,0,1719387659572
1.06874,IC MARKETS:1,1719387638498,0,1719387659572
1.06873,IC MARKETS:1,1719387638730,0,1719387659572
1.06874,IC MARKETS:1,1719387639059,0,1719387659572
1.06873,IC MARKETS:1,1719387639301,0,1719387659572
1.06872,IC MARKETS:1,1719387640896,0,1719387659572
1.06873,IC MARKETS:1,1719387641058,0,1719387659572
1.06874,IC MARKETS:1,1719387641707,0,1719387659572
1.06875,IC MARKETS:1,1719387643293,0,1719387659572
1.06876,IC MARKETS:1,1719387643701,0,1719387659572
1.06877,IC MARKETS:1,1719387645891,0,1719387659572
1.06876,IC MARKETS:1,1719387646704,0,1719387659572
1.06877,IC MARKETS:1,1719387647811,0,1719387659572
1.06876,IC MARKETS:1,1719387649508,0,1719387659572
1.06877,IC MARKETS:1,1719387654351,0,1719387659573
1.06876,IC MARKETS:1,1719387663876,0,1719387670578
1.06873,IC MARKETS:1,1719387667503,0,1719387670578
1.06874,IC MARKETS:1,1719387667695,0,1719387670578
1.06879,IC MARKETS:1,1719387702902,0,1719387704620

1.0688,IC MARKETS:1,1719387720697,0,1719387722634
1.06879,IC MARKETS:1,1719387720893,0,1719387722634
1.06886,IC MARKETS:1,1719387751301,0,1719387752664
1.06885,IC MARKETS:1,1719387751693,0,1719387752664

1.06894,IC MARKETS:1,1719387766495,0,1719387779714
1.06895,IC MARKETS:1,1719387770515,0,1719387779715
1.06894,IC MARKETS:1,1719387772224,0,1719387779715
1.06893,IC MARKETS:1,1719387772492,0,1719387779715
1.06894,IC MARKETS:1,1719387776894,0,1719387779715
1.06895,IC MARKETS:1,1719387777690,0,1719387779715
1.06894,IC MARKETS:1,1719387777892,0,1719387779715
1.06906,IC MARKETS:1,1719387821702,0,1719387831797
1.06905,IC MARKETS:1,1719387821898,0,1719387831798
1.06904,IC MARKETS:1,1719387822302,0,1719387831798
1.069035,IC MARKETS:1,1719387822894,0,1719387831798

1.06904,IC MARKETS:1,1719387844893,0,1719387861798
1.06903,IC MARKETS:1,1719387845058,0,1719387861798
1.06902,IC MARKETS:1,1719387845296,0,1719387861798
1.06904,IC MARKETS:1,1719387848505,0,1719387861798
1.06909,IC MARKETS:1,1719387864305,0,1719387865785
1.0691,IC MARKETS:1,1719387865497,0,1719387884798
1.06909,IC MARKETS:1,1719387865726,0,1719387884798


1.06915,IC MARKETS:1,1719387989702,0,1719387992977

1.06921,IC MARKETS:1,1719388060897,0,1719388072045
1.06923,IC MARKETS:1,1719388061298,0,1719388072045

1.06908,IC MARKETS:1,1719388139695,0,1719388141108
1.06901,IC MARKETS:1,1719388156499,0,1719388158123
1.06899,IC MARKETS:1,1719388156695,0,1719388158123

1.06918,IC MARKETS:1,1719388184295,0,1719388187149
1.06919,IC MARKETS:1,1719388184704,0,1719388187149
1.06918,IC MARKETS:1,1719388187898,0,1719388191801
1.06933,IC MARKETS:1,1719388245495,0,1719388251801
1.06934,IC MARKETS:1,1719388245692,0,1719388251801

1.06933,IC MARKETS:1,1719388245895,0,1719388251802
1.06934,IC MARKETS:1,1719388246058,0,1719388251802
1.06933,IC MARKETS:1,1719388247517,0,1719388251802
1.06935,IC MARKETS:1,1719388247915,0,1719388251802

1.0694,IC MARKETS:1,1719388333898,0,1719388336305
1.06946,IC MARKETS:1,1719388342291,0,1719388344309
1.06944,IC MARKETS:1,1719388342697,0,1719388344309

1.06938,IC MARKETS:1,1719388395295,0,1719388397358
1.06939,IC MARKETS:1,1719388395497,0,1719388401803

1.06953,IC MARKETS:1,1719388453296,0,1719388461803
1.06951,IC MARKETS:1,1719388454299,0,1719388461803
1.0695,IC MARKETS:1,1719388454496,0,1719388461803
1.06949,IC MARKETS:1,1719388457394,0,1719388461803
1.06946,IC MARKETS:1,1719388458299,0,1719388461803
1.06947,IC MARKETS:1,1719388458494,0,1719388461803
1.06948,IC MARKETS:1,1719388459500,0,1719388461803
1.06947,IC MARKETS:1,1719388459711,0,1719388461803
1.06953,IC MARKETS:1,1719388547297,0,1719388549537
1.06952,IC MARKETS:1,1719388547499,0,1719388549537

1.06953,IC MARKETS:1,1719388548316,0,1719388551803
1.06951,IC MARKETS:1,1719388549900,0,1719388551804
1.06952,IC MARKETS:1,1719388555507,0,1719388570555
1.06953,IC MARKETS:1,1719388557725,0,1719388571555
1.06952,IC MARKETS:1,1719388558097,0,1719388571555
1.06953,IC MARKETS:1,1719388558851,0,1719388571555
1.06952,IC MARKETS:1,1719388559296,0,1719388571555
1.06951,IC MARKETS:1,1719388577491,0,1719388578570
1.06951,IC MARKETS:1,1719388586345,0,1719388611804
1.0695,IC MARKETS:1,1719388586577,0,1719388611804
1.06952,IC MARKETS:1,1719388586699,0,1719388611804
1.06951,IC MARKETS:1,1719388586899,0,1719388611804
1.06952,IC MARKETS:1,1719388587094,0,1719388611804
1.0695,IC MARKETS:1,1719388589496,0,1719388611804
1.06949,IC MARKETS:1,1719388590301,0,1719388611804
1.06948,IC MARKETS:1,1719388590510,0,1719388611804
1.06945,IC MARKETS:1,1719388590697,0,1719388611804
1.06944,IC MARKETS:1,1719388590894,0,1719388611804
1.0694,IC MARKETS:1,1719388596298,0,1719388611804
1.06941,IC MARKETS:1,1719388597094,0,1719388611805
1.0694,IC MARKETS:1,1719388597494,0,1719388611805
1.06939,IC MARKETS:1,1719388598699,0,1719388611805
1.06938,IC MARKETS:1,1719388600918,0,1719388611805
1.06937,IC MARKETS:1,1719388601895,0,1719388611805
1.06938,IC MARKETS:1,1719388602095,0,1719388611805
1.06937,IC MARKETS:1,1719388602899,0,1719388611805
1.06938,IC MARKETS:1,1719388603498,0,1719388611805
1.06937,IC MARKETS:1,1719388603891,0,1719388611805
1.06938,IC MARKETS:1,1719388605294,0,1719388611805
1.06937,IC MARKETS:1,1719388605894,0,1719388611805
1.06938,IC MARKETS:1,1719388606314,0,1719388611805
1.06937,IC MARKETS:1,1719388606495,0,1719388611805


1.06941,IC MARKETS:1,1719388741496,0,1719388742705
1.06944,IC MARKETS:1,1719388758298,0,1719388768725
1.0694,IC MARKETS:1,1719388784693,0,1719388786734
1.06942,IC MARKETS:1,1719388785703,0,1719388786734

1.06943,IC MARKETS:1,1719388786296,0,1719388791805
1.06942,IC MARKETS:1,1719388787895,0,1719388791805
1.06943,IC MARKETS:1,1719388788295,0,1719388791805
1.06942,IC MARKETS:1,1719388788692,0,1719388791805
1.06943,IC MARKETS:1,1719388788893,0,1719388791805
1.06942,IC MARKETS:1,1719388789296,0,1719388791805
1.06943,IC MARKETS:1,1719388789694,0,1719388791805
1.06942,IC MARKETS:1,1719388789893,0,1719388791805
1.06943,IC MARKETS:1,1719388790058,0,1719388791805
